task,arm,model,run,run_id,t_min,score,cost_usd,source,src_excerpt
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,157.15613588094712,0.2807909745300851,33.99801750000005,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,157.5201401034991,0.2809710087370706,34.08891570000005,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,157.88993884722393,0.2768219994479891,34.17991560000005,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,158.24982701539994,0.2825898597066738,34.27203180000006,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,158.5963457584381,0.2751937765645278,34.36349040000005,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,158.93976070086163,0.27826708640466974,34.45496670000005,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,159.29859317938488,0.2757368121467021,34.54673550000005,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,159.6487082282702,0.2789888475330794,34.638591900000044,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,160.01100856463114,0.2815109169657893,34.73051610000004,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,160.3894009431203,0.283128894846848,34.82384460000004,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,160.74189959367115,0.27826708640466974,34.91678640000004,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,161.11224171717961,0.283128894846848,35.00929920000004,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,161.46308431228002,0.2813309799432615,35.10179370000004,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,161.7312925418218,0.283128894846848,35.19532920000004,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,162.08208365043004,0.28474425910370005,35.288760900000035,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,162.41988228559495,0.28438551470523377,35.38197720000003,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,162.75827830235164,0.2784475755306899,35.475244500000024,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,163.10899759133656,0.28456490299165976,35.56881810000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,163.50122037331263,0.28276957037298545,35.66245170000003,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,163.8471581697464,0.2815109169657893,35.75613060000003,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,164.19238122304282,0.2806109079049474,35.85004200000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,164.53826664686204,0.2795298267185748,35.944206300000026,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,164.90395005544028,0.28276957037298545,36.03834000000003,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,165.28617670138678,0.27826708640466974,36.13339620000003,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,165.66779814561207,0.2852821345088686,36.229495200000024,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,166.0052116036415,0.28115101053757463,36.32498430000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,166.3822509010633,0.2793495328390636,36.41995830000001,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,166.74159708420436,0.28205053385090423,36.51500520000001,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,167.0937893152237,0.28366763958466995,36.61036710000001,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,167.4283053914706,0.2793495328390636,36.70569840000001,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,167.7586714665095,0.2773641518060775,36.801262200000004,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,168.10560828447342,0.2802506773535015,36.8969289,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,168.49950304031373,0.2798903169892415,36.992712899999994,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,168.8805474281311,0.29064503617167714,37.08959489999999,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,169.25232988595963,0.27718346701021146,37.186246799999985,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,169.60347125530242,0.2838471566841557,37.282523099999985,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,169.93995886643728,0.2813309799432615,37.37903939999999,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,170.35309971173604,0.2768219994479891,37.47562409999998,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,170.77219780286154,0.2795298267185748,37.57253129999999,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,171.18803512652715,0.2809710087370706,37.67058599999999,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,171.52919977903366,0.2816908216168097,37.7684205,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,171.86999649206797,0.28276957037298545,37.8657462,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,172.22229878107706,0.2795298267185748,37.96315169999999,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,172.59920687675475,0.2793495328390636,38.061689699999995,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,172.94301855166754,0.2802506773535015,38.1601176,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,173.28044248421986,0.28743074768998556,38.258132100000005,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,173.63234847386678,0.2833085086775958,38.356205100000004,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,173.97978800535202,0.28276957037298545,38.454622500000006,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,174.3798789938291,0.28438551470523377,38.5529862,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,174.7237722794215,0.2804308088499807,38.65155239999999,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,175.07506224711736,0.2807909745300851,38.75024399999999,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,175.46048297484717,0.2851028748507745,38.84914229999999,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,175.8212456146876,0.2829492487491763,38.94816269999999,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,176.20417261918385,0.2779060103942474,39.04803599999999,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,176.6031325062116,0.28007051340382044,39.149096699999994,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,176.96869410276412,0.2833085086775958,39.24924149999999,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,177.3243896683057,0.2757368121467021,39.34925429999999,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,177.66923533678056,0.2854613620386969,39.4492644,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,178.02862134377162,0.27718346701021146,39.5494617,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,178.40063009262084,0.2764604011797207,39.6497022,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,178.75779945055643,0.28617795110554867,39.7502775,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,179.10345966815947,0.27718346701021146,39.8508783,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,179.45746660629908,0.2788084560831449,39.951704400000004,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,179.8697651108106,0.2870729659330384,40.05337740000001,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,180.22336843411128,0.2816908216168097,40.15494060000001,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,180.64685162703196,0.28635701816664133,40.256183700000015,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,180.8891540169716,0.2813309799432615,40.35765660000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,181.2440478761991,0.2829492487491763,40.45909890000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,181.6512664437294,0.27718346701021146,40.56077370000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,182.08476199309032,0.2798903169892415,40.66360890000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,182.4436226963997,0.2868940270401927,40.76634840000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,184.10685373147328,0.2851028748507745,40.90091880000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,184.43686990737916,0.2879671804252453,40.92152190000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,184.75246347188948,0.2762795530012732,40.940989200000026,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,185.08908216158548,0.2795298267185748,40.960491000000026,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,185.40750527381897,0.2766412166580183,40.98017340000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,185.7133380373319,0.283128894846848,40.99992750000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,186.02912681102754,0.2755558330492938,41.019777900000015,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,186.2479964375496,0.2751937765645278,41.039746500000014,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,186.56561243136724,0.27754480396084574,41.05990710000001,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,186.88923972845078,0.2798903169892415,41.080249500000015,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,187.19761240879694,0.27700274956145,41.10145980000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,187.51839253902435,0.28492358305289395,41.12203380000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,187.842826573054,0.28348809025300886,41.14275480000001,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,190.68545021216076,0.27754480396084574,41.70329910000003,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,191.9985576113065,0.4460429321962456,41.90251950000003,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,192.56352182626725,0.2816908216168097,42.01574070000003,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,192.88995708227156,0.2784475755306899,42.05206800000003,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,193.20535961786905,0.2885033255546998,42.08880300000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,193.5130304455757,0.2804308088499807,42.125638500000015,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,193.8340006828308,0.2806109079049474,42.16337160000001,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,194.1417768239975,0.2807909745300851,42.20051850000001,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,194.45454833110173,0.2744692701028415,42.237774300000005,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,195.03268983364106,0.28474425910370005,42.32064330000001,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,195.3748460729917,0.2833085086775958,42.360077100000005,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,195.68164244492849,0.2802506773535015,42.398631,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,195.98798978328705,0.27320011935683475,42.437286300000004,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,196.32058179775873,0.2777254234863074,42.476103,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,196.629012242953,0.28115101053757463,42.5151636,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,196.93672583500543,0.2813309799432615,42.5550021,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,197.25039196014404,0.27971008809806247,42.5942844,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,197.58579238653184,0.2813309799432615,42.6336756,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,197.89703519741695,0.2851028748507745,42.67321379999999,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,198.20404291152954,0.2788084560831449,42.71289029999999,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,198.52195824384688,0.2768219994479891,42.75269819999999,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,198.8520282904307,0.2815109169657893,42.792652499999996,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,199.99851337273915,0.2784475755306899,43.0328283,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,200.32744011878967,0.2779060103942474,43.0766865,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,200.64014440774918,0.2822303414572504,43.120480199999996,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,200.95147571961084,0.2856405574517738,43.16436149999999,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,201.28622225920358,0.27826708640466974,43.2084018,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,201.59785131613413,0.2802506773535015,43.252551000000004,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,201.91274046500524,0.2833085086775958,43.29682470000001,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,202.28588659763335,0.28007051340382044,43.341222300000005,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,202.59982864459354,0.2809710087370706,43.3860357,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,203.43107647498448,0.2789888475330794,43.47860310000001,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,203.7971359372139,0.2815109169657893,43.52380680000001,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,204.3523005326589,0.27971008809806247,43.624680300000016,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,204.70030356645583,0.2798903169892415,43.67265750000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,205.01200975974402,0.2816908216168097,43.71929460000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,205.32401705185572,0.2818706939079683,43.76607570000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,205.6405210097631,0.28276957037298545,43.81300200000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,205.97752292553585,0.2879671804252453,43.86002730000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,206.37824331919353,0.2818706939079683,43.907991600000024,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,206.69046366214752,0.2789888475330794,43.95671220000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,207.01870595614116,0.28366763958466995,44.00429910000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,207.33116911649705,0.2784475755306899,44.05205250000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,207.65903162956238,0.2793495328390636,44.09990040000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,207.86986493666967,0.28456490299165976,44.147962200000016,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,208.1955259402593,0.2804308088499807,44.19606720000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,208.51009823878607,0.28115101053757463,44.24433810000003,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,209.1096865971883,0.2795298267185748,44.34796890000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,209.47050652503967,0.2789888475330794,44.399812800000014,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,209.8143226703008,0.2755558330492938,44.44935870000001,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,210.01007167895634,0.2739255455765327,44.49903480000001,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,210.33720970948536,0.2806109079049474,44.54888610000001,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,210.55785219669343,0.2809710087370706,44.59902870000001,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,210.87923268079757,0.2813309799432615,44.649097800000014,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,211.1990222096443,0.2815109169657893,44.69932590000001,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,211.52974325418472,0.2798903169892415,44.749698000000016,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,211.85565520524978,0.27808656469644416,44.80018530000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,212.17178089221318,0.28474425910370005,44.85080400000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,212.51778682470322,0.27483158894738485,44.902326600000016,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,212.85848838885624,0.2798903169892415,44.95378740000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,213.16979046265286,0.2804308088499807,45.00478350000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,213.54647397994995,0.2802506773535015,45.05711580000003,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,213.87550438245137,0.2795298267185748,45.10990350000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,214.52786473035812,0.27428806144057166,45.21344940000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,214.86176307201384,0.27754480396084574,45.26541510000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,215.51302552223206,0.2854613620386969,45.36988110000002,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,215.82967284123103,0.27862803208626397,45.423027000000026,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,216.1749317685763,0.2777254234863074,45.47556420000003,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,216.50505159695942,0.2822303414572504,45.528283500000036,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,216.705131260554,0.2798903169892415,45.581106600000034,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,217.04234840869904,0.2815109169657893,45.63405870000003,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,217.2558414975802,0.2859988519737007,45.68717220000003,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,217.57430333693821,0.2793495328390636,45.74035710000003,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,217.8863344311714,0.27808656469644416,45.79369350000004,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,218.25740775267283,0.2802506773535015,45.848223300000036,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,218.5937524239222,0.2766412166580183,45.90270660000004,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,218.91212399403256,0.2838471566841557,45.95736990000004,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,219.24229332605998,0.2868940270401927,46.01146950000004,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,219.55127342542013,0.28778840148492824,46.06564740000004,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,219.88283936182657,0.2757368121467021,46.11997680000004,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,220.19742789665858,0.2816908216168097,46.17444210000004,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,220.51093553702037,0.27826708640466974,46.22907390000004,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,220.82902600367865,0.2824101167386335,46.28377260000004,trace_inline,
triton_cumsum,ARA-4.5,claude-sonnet-4-5,parent,triton_cumsum_ara_seed8_job7982791,221.16235051949818,0.2851028748507745,46.33865280000004,trace_inline,
